Tel,Filter,HJD,mag,e_mag,mag_aligned,e_mag_aligned
KMTC01,I,8698.5406,19.459,0.046,19.438194917635542,0.054716074512820574
KMTC01,I,8698.55734,19.472,0.053,19.453675794048223,0.06318664855020702
KMTC01,I,8698.58345,19.494,0.05,19.479955769495042,0.059845492546334526
KMTC01,I,8698.61082,19.494,0.045,19.479955769495042,0.05386094329170107
KMTC01,I,8698.62761,19.424,0.047,19.39668840916182,0.055571530152032665
KMTC01,I,8698.6446,19.474,0.045,19.456060618334753,0.05366805975796211
KMTC01,I,8698.66148,19.445,0.042,19.421562422716264,0.049837172304569424
KMTC01,I,8698.67762,19.516,0.045,19.506340816651768,0.05407891554205648
KMTC01,I,8698.70521,19.516,0.054,19.506340816651768,0.06489469865046776
KMTC01,I,8698.72206,19.603,0.064,19.61177134513312,0.07822897602562173
KMTC01,I,8698.73895,19.472,0.063,19.453675794048223,0.07510865771062343
KMTC01,I,8698.75282,19.471,0.056,19.452483698611186,0.06675144015911291
KMTC01,I,8699.4794,19.475,0.069,19.45725334772331,0.0823056337655131
KMTC01,I,8699.49624,19.336,0.065,19.29338116554326,0.07577831714925132
KMTC01,I,8699.51328,19.337,0.057,19.2945470748691,0.06646191018328264
KMTC01,I,8699.5421,19.53,0.059,19.523187385524498,0.07108960471951947
KMTC01,I,8699.55895,19.542,0.061,19.53766274641175,0.07366718371219315
KMTC01,I,8699.57585,19.449,0.054,19.42631045430708,0.06412052581842022
KMTC01,I,8699.59279,19.353,0.048,19.313226018382743,0.05610619002652715
KMTC01,I,8699.60974,19.444,0.056,19.420375925299766,0.06643814998042649
KMTC01,I,8699.62656,19.363,0.053,19.32492393601081,0.06204754141158537
KMTC01,I,8699.65423,19.585,0.065,19.589809672577772,0.07916192732130863
KMTC01,I,8699.67127,19.364,0.052,19.32609473641142,0.06088641055255437
KMTC01,I,8699.68805,19.479,0.055,19.462026386555067,0.06565266769721848
KMTC01,I,8699.70466,19.324,0.052,19.27940407945088,0.06051236252312083
KMTC01,I,8699.72143,19.324,0.052,19.27940407945088,0.06051236252312083
KMTC01,I,8699.73581,19.236,0.053,19.177654308879852,0.060899920643867476
KMTC01,I,8699.74955,19.507,0.066,19.495534042743778,0.07918386320713336
KMTC01,I,8700.49416,19.397,0.053,19.364835919770517,0.06238632036596033
KMTC01,I,8700.51088,19.367,0.054,19.329608244301046,0.06325810694305836
KMTC01,I,8700.52787,19.422,0.052,19.39432406007576,0.06146276605414159
KMTC01,I,8700.54463,19.534,0.052,19.52800884209497,0.06270266707281305
KMTC01,I,8700.5616,19.325,0.051,19.28056786649292,0.059357616869199395
KMTC01,I,8700.58969,19.368,0.051,19.33077978325444,0.059753207524058057
KMTC01,I,8700.60618,19.405,0.051,19.374258887448416,0.060110849373760454
KMTC01,I,8700.62255,19.522,0.052,19.513555368762376,0.06256113579304914
KMTC01,I,8700.63874,19.553,0.056,19.550961033901885,0.06777219849188844
KMTC01,I,8700.66044,19.416,0.052,19.387235759436386,0.061401188983651586
KMTC01,I,8700.68948,19.477,0.057,19.459639442341846,0.06801579304546179
KMTC01,I,8700.70603,19.485,0.063,19.469192338530966,0.07528294820357175
KMTC01,I,8700.72268,19.269,0.054,19.215660164299837,0.062335716987586276
KMTC01,I,8700.73386,19.252,0.052,19.196059511804826,0.05988337678210861
KMTC01,I,8700.7482,19.311,0.064,19.264290736513658,0.0743319287882616
KMTC01,I,8701.47888,19.456,0.057,19.4346274109407,0.06776492369203896
KMTC01,I,8701.49546,19.464,0.054,19.444144917354556,0.06428813992657924
KMTC01,I,8701.51817,19.561,0.055,19.560650301018743,0.06666562322416754
KMTC01,I,8701.54652,19.492,0.053,19.477562383566685,0.06341324193440889
KMTC01,I,8701.56345,19.501,0.052,19.488339472699913,0.062318682942954805
KMTC01,I,8701.58043,19.482,0.052,19.465608400621047,0.06210489579939553
KMTC01,I,8701.59745,19.486,0.048,19.470387413299704,0.05736874327150356
KMTC01,I,8701.61448,19.518,0.054,19.508744771018957,0.064918847586502
KMTC01,I,8701.64166,19.464,0.051,19.444144917354556,0.06071657659732484
KMTC01,I,8701.65809,19.62,0.057,19.632587359584164,0.06991798973483712
KMTC01,I,8701.67424,19.389,0.053,19.35542524042873,0.0623053154730334
KMTC01,I,8701.69157,19.484,0.054,19.467997478344532,0.06451666128823758
KMTC01,I,8701.70827,19.387,0.05,19.353074476331702,0.05875961322216407
KMTC01,I,8701.7324,19.307,0.054,19.25964637026035,0.06268035413380998
KMTC01,I,8701.74634,19.455,0.062,19.433438655984535,0.07369640202993591
KMTC01,I,8702.48432,19.588,0.053,19.593464401214497,0.06458635325926414
KMTC01,I,8702.50352,19.497,0.045,19.483547477129033,0.05389030458318335
KMTC01,I,8702.52042,19.526,0.041,19.518369567359183,0.04936405383071252
KMTC01,I,8702.5389,19.524,0.04,19.515962016787253,0.04814197817012639
KMTC01,I,8702.55576,19.536,0.041,19.53042094070208,0.04945740968214412
KMTC01,I,8702.58297,19.523,0.04,19.514758580102583,0.04813295855108822
KMTC01,I,8702.59991,19.542,0.042,19.53766274641175,0.05072166747396906
KMTC01,I,8702.61866,19.501,0.042,19.488339472699913,0.05033432083854043
KMTC01,I,8702.63498,19.489,0.046,19.473973927851112,0.05500808630465669
KMTC01,I,8702.65187,19.534,0.046,19.52800884209497,0.055467743949026926
KMTC01,I,8702.67414,19.594,0.051,19.600780492127935,0.06222451303287865
KMTC01,I,8702.70342,19.529,0.051,19.521982590620578,0.061438746424544353
KMTC01,I,8702.71974,19.464,0.053,19.444144917354556,0.06309761881682777
KMTC01,I,8702.73671,19.483,0.053,19.46680283246591,0.06331055725346299
KMTC01,I,8702.73813,19.569,0.056,19.570354722759397,0.06798436566564424
KMTC01,I,8702.74218,19.514,0.057,19.503937755534317,0.06847453496004662
KMTC01,I,8702.75572,19.367,0.05,19.329608244301046,0.05857232124357257
KMTC01,I,8703.46695,19.35,0.096,19.309720198649806,0.11216011504015508
KMTC01,I,8703.48632,19.313,0.059,19.2666139549533,0.06854514937554174
KMTC01,I,8703.50324,19.375,0.061,19.33898575466708,0.07154895093781549
KMTC01,I,8703.53007,19.391,0.055,19.357776764922782,0.06467739640710066
KMTC01,I,8703.54687,19.323,0.051,19.278240467862837,0.059339720558289094
KMTC01,I,8703.56373,19.531,0.057,19.524392407828138,0.06869275781231288
KMTC01,I,8703.58027,19.562,0.075,19.56186252170511,0.09092543880749819
KMTC01,I,8703.66603,19.475,0.06,19.45725334772331,0.07157011631783744
KMTC01,I,8703.6994,19.415,0.067,19.386055065609664,0.07909990511101658
KMTC01,I,8703.71613,19.329,0.057,19.28522477349923,0.06638101651801069
KMTC01,I,8703.7326,19.515,0.065,19.505139174581103,0.07809948319497867
KMTC01,I,8703.73545,19.315,0.056,19.26893786584764,0.06507921517611787
KMTC01,I,8703.74916,19.306,0.052,19.258485708853215,0.06034992861748111
KMTC01,I,8704.63295,19.372,0.069,19.33546779346038,0.08089381950909434
KMTC01,I,8704.65999,19.336,0.064,19.29338116554326,0.07461249688541666
KMTC01,I,8704.67704,19.407,0.065,19.376616563844486,0.07663710941740752
KMTC01,I,8704.69415,19.516,0.069,19.506340816651768,0.08292100383115329
KMTC01,I,8704.71466,19.32,0.058,19.274750683680846,0.06745395221058498
KMTC01,I,8704.73303,19.44,0.063,19.41563196982677,0.0746917218010283
KMTC01,I,8704.73727,19.512,0.062,19.501535585360944,0.07445348950898802
KMTC01,I,8704.7515,19.458,0.07,19.437005541503382,0.08324906992561279
KMTC01,I,8705.49348,19.471,0.099,19.452483698611186,0.11800701028128893
KMTC01,I,8705.51093,19.506,0.077,19.494334397559715,0.0923641882522088
KMTC01,I,8705.53264,19.473,0.072,19.45486810053297,0.08585367108083888
KMTC01,I,8705.55043,19.398,0.072,19.36601311619636,0.08476506052995317
KMTC01,I,8705.56934,19.427,0.1,19.400236422955913,0.11829699227741348
KMTC01,I,8705.59603,19.536,0.11,19.53042094070208,0.13269061134233787
KMTC01,I,8705.61853,19.328,0.081,19.284060282491318,0.0943166279868121
KMTC01,I,8705.63518,19.449,0.091,19.42631045430708,0.10805496017548595
KMTC01,I,8705.65245,19.542,0.097,19.53766274641175,0.11714289868988093
KMTC01,I,8705.67749,19.446,0.09,19.422749124066915,0.10681230633601949
KMTC01,I,8705.69577,19.308,0.078,19.260807203520486,0.09055170199777847
KMTC01,I,8705.72284,19.336,0.09,19.29338116554326,0.10492382374511719
KMTC01,I,8705.75002,19.244,0.087,19.186851813802985,0.10007811384968188
KMTC01,I,8706.4691,19.213,0.134,19.151267386412428,0.15349381716851915
KMTC01,I,8706.50266,19.389,0.128,19.35542524042873,0.15047321472732594
KMTC01,I,8706.51992,19.29,0.11,19.239938328729224,0.12736413494311685
KMTC01,I,8706.55209,19.541,0.171,19.53645520310108,0.206470174678197
KMTC01,I,8706.569,19.516,0.174,19.506340816651768,0.2091051400959517
KMTC01,I,8706.58627,19.715,0.315,19.750323752083872,0.39456557217050064
KMTC01,I,8706.60339,19.512,0.223,19.501535585360944,0.2677923896855537
KMTC01,I,8706.64747,19.687,0.286,19.71536402813254,0.35595145945638984
KMTC01,I,8706.66425,19.287,0.216,19.236465518031345,0.2499879596471075
KMTC01,I,8706.6811,19.509,0.243,19.497933995595638,0.29164800190706514
KMTC01,I,8706.69803,19.625,0.174,19.638723724248283,0.21365736674188374
KMTC01,I,8706.71469,19.453,0.152,19.431061765411542,0.18061234346439614
KMTC01,I,8706.73318,19.382,0.153,19.347200880439313,0.17965980193636114
KMTC01,I,8707.53896,19.26,0.118,19.20527750113789,0.1360417285115702
KMTC01,I,8707.55637,19.379,0.095,19.34367898620662,0.11149986289080094
KMTC01,I,8707.63751,19.447,0.116,19.42393602960984,0.13769289612478672
KMTC01,I,8707.65436,19.347,0.106,19.30621600918568,0.12378596381951767
KMTC01,I,8707.72479,19.432,0.136,19.40615376975375,0.16101989898029737
KMTC01,I,8708.46736,19.407,0.093,19.376616563844486,0.10965001808952152
KMTC01,I,8708.48424,19.509,0.064,19.497933995595638,0.07681264247758096
KMTC01,I,8708.50092,19.576,0.07,19.578858649105413,0.08509825080011577
KMTC01,I,8708.51739,19.493,0.068,19.478758968133874,0.08137511841095227
KMTC01,I,8708.54603,19.544,0.069,19.54007852626779,0.08336037023266306
KMTC01,I,8708.56301,19.557,0.058,19.555803783055488,0.07024713887150127
KMTC01,I,8708.5801,19.425,0.056,19.397870881488014,0.06622401587601769
KMTC01,I,8708.59661,19.475,0.061,19.45725334772331,0.07276295158980141
KMTC01,I,8708.61368,19.398,0.062,19.36601311619636,0.07299213545634856
KMTC01,I,8708.64058,19.312,0.059,19.26545225928212,0.06853494189732298
KMTC01,I,8708.68324,19.489,0.08,19.473973927851112,0.09566623705157687
KMTC01,I,8708.69991,19.52,0.089,19.51114962094897,0.10703578255253378
KMTC01,I,8708.71636,19.674,0.107,19.699207967570267,0.132784107329164
KMTC01,I,8709.48462,19.454,0.176,19.43225010756208,0.20916636275014802
KMTC01,I,8709.50356,19.927,0.273,20.02312949341843,0.3616542540628328
KMTC01,I,8709.53123,19.399,0.117,19.367190504865192,0.13776572982551286
KMTC01,I,8709.54761,19.57,0.251,19.57156884898639,0.3047757401616929
KMTC01,I,8709.565,19.372,0.165,19.33546779346038,0.193441742304356
KMTC01,I,8709.5989,19.715,0.178,19.750323752083872,0.2229608630042829
KMTC01,I,8709.64295,19.5,0.108,19.48714114595952,0.1294074702652462
KMTC01,I,8709.65974,19.714,0.239,19.749071308601724,0.29929920134179244
KMTC01,I,8709.67638,19.316,0.125,19.27010008149349,0.14528781057203152
KMTC01,I,8709.72904,19.264,0.232,19.2098903860699,0.2676229002597438
KMTC01,I,8710.48301,19.535,0.072,19.529214776957467,0.08683554628365732
KMTC01,I,8710.49941,19.552,0.071,19.549750933180444,0.08590884012408491
KMTC01,I,8710.51599,19.459,0.067,19.438194917635542,0.07969515200780389
KMTC01,I,8710.53779,19.549,0.075,19.546122033873967,0.09069622489126206
KMTC01,I,8710.5574,19.386,0.068,19.351899378841324,0.07990018738003378
KMTC01,I,8710.58428,19.389,0.079,19.35542524042873,0.09287018721452148
KMTC01,I,8710.60536,19.286,0.074,19.23530825019779,0.08563161865736302
KMTC01,I,8710.62206,19.331,0.241,19.28755428532292,0.2807487881273081
KMTC01,I,8710.72405,19.624,0.633,19.637495937170897,0.7771077111854332
KMTC01,I,8711.50714,19.515,0.077,19.505139174581103,0.09251784932328243
KMTC01,I,8711.52361,19.51,0.055,19.499134303833404,0.0660230441435875
KMTC01,I,8711.54021,19.615,0.092,19.62645739597997,0.11273270275892706
KMTC01,I,8711.55729,19.575,0.068,19.577643080507933,0.08265046065700334
KMTC01,I,8711.57456,19.496,0.063,19.482350023713504,0.07543270687759084
KMTC01,I,8711.60542,19.53,0.068,19.523187385524498,0.08193378171063263
KMTC01,I,8711.62177,19.528,0.09,19.520778022821343,0.10840089106025907
KMTC01,I,8711.63867,19.36,0.068,19.321412638310576,0.07957068588179796
KMTC01,I,8711.65558,19.567,0.079,19.567927187859716,0.09586875777326924
KMTC01,I,8711.67227,19.392,0.073,19.35895281291079,0.0858584648164188
KMTC01,I,8711.69775,19.393,0.144,19.3601290517093,0.16939213675297304
KMTC01,I,8711.71177,19.54,0.141,19.535247890467357,0.1702148327530059
KMTC01,I,8712.49436,19.435,0.06,19.409706583195412,0.07107436974117912
KMTC01,I,8712.51153,19.383,0.06,19.348375221775793,0.0704661384315685
KMTC01,I,8712.53093,19.515,0.061,19.505139174581103,0.07329336115221076
KMTC01,I,8712.54759,19.378,0.056,19.34250539727622,0.06571572741044238
KMTC01,I,8712.56404,19.416,0.056,19.387235759436386,0.0661243573670094
KMTC01,I,8712.59162,19.591,0.063,19.597121338134063,0.07681892374400866
KMTC01,I,8712.61877,19.476,0.064,19.45844628896881,0.0763550249045358
KMTC01,I,8712.63606,19.42,0.057,19.391960503417074,0.06735009158201365
KMTC01,I,8712.63962,19.337,0.059,19.2945470748691,0.06879390703181887
KMTC01,I,8712.65633,19.414,0.069,19.38487456815698,0.08144755499124147
KMTC01,I,8712.69924,19.253,0.069,19.197211195636946,0.07947173647695316
KMTC01,I,8712.71304,19.261,0.074,19.20643047835158,0.08532632571605313
KMTC01,I,8713.48828,19.532,0.061,19.52559765782702,0.07352720065281024
KMTC01,I,8713.5392,19.514,0.05,19.503937755534317,0.060065381543900544
KMTC01,I,8713.55635,19.487,0.05,19.47158270292566,0.05976985731584693
KMTC01,I,8713.57351,19.584,0.058,19.588591918915185,0.07062263129479052
KMTC01,I,8713.69393,19.289,0.079,19.238780557093666,0.09145731509787698
KMTC01,I,8714.49077,19.376,0.062,19.340158781738737,0.07273347472074079
KMTC01,I,8714.50809,19.435,0.069,19.409706583195412,0.081735525202356
KMTC01,I,8714.52475,19.57,0.092,19.57156884898639,0.11171062986006272
KMTC01,I,8714.54171,19.565,0.088,19.565500607605262,0.10674856577696862
KMTC01,I,8714.55839,19.474,0.156,19.456060618334753,0.18604927382760195
KMTC01,I,8714.59348,19.368,0.147,19.33077978325444,0.1722298334516968
KMTC01,I,8714.61033,19.553,0.084,19.550961033901885,0.10165829773783266
KMTC01,I,8714.627,19.573,0.097,19.575212666557366,0.11785172249469851
KMTC01,I,8714.64349,19.242,0.108,19.184551485784162,0.12420053979891679
KMTC01,I,8714.66007,19.578,0.098,19.581290511135396,0.11918494865408204
KMTC01,I,8714.67691,19.329,0.122,19.28522477349923,0.14207866693328605
KMTC01,I,8714.68836,19.242,0.212,19.184551485784162,0.24380105960528112
KMTC01,I,8715.49824,19.435,0.054,19.409706583195412,0.06396693276706121
KMTC01,I,8715.51475,19.574,0.065,19.576427753097786,0.07898844995559708
KMTC01,I,8715.53171,19.526,0.05,19.518369567359183,0.060200065647210386
KMTC01,I,8715.54853,19.45,0.047,19.42749797397967,0.055818245453326
KMTC01,I,8715.5653,19.451,0.049,19.428685698881107,0.058203552524584305
KMTC01,I,8715.59266,19.504,0.052,19.491935768253853,0.06235291829373602
KMTC01,I,8715.60981,19.403,0.045,19.37190198677652,0.05302155275550217
KMTC01,I,8715.62659,19.464,0.046,19.444144917354556,0.05476397104856749
KMTC01,I,8715.64335,19.579,0.059,19.582506805205732,0.07176849966182511
KMTC01,I,8715.65985,19.479,0.056,19.462026386555067,0.06684635256444062
KMTC01,I,8715.68891,19.522,0.056,19.513555368762376,0.06737353085405293
KMTC01,I,8715.69997,19.439,0.058,19.41444648822315,0.06875206111963109
KMTC01,I,8715.71434,19.363,0.06,19.32492393601081,0.07024249971122871
KMTC01,I,8716.49033,19.444,0.051,19.420375925299766,0.060506172303602695
KMTC01,I,8716.50867,19.573,0.052,19.575212666557366,0.06317824298684867
KMTC01,I,8716.52552,19.482,0.048,19.465608400621047,0.057327596122518955
KMTC01,I,8716.54205,19.523,0.049,19.514758580102583,0.05896287422508308
KMTC01,I,8716.56987,19.573,0.049,19.575212666557366,0.059533344352992026
KMTC01,I,8716.58662,19.511,0.048,19.500334833659796,0.05763075437008851
KMTC01,I,8716.60345,19.552,0.054,19.549750933180444,0.06533911784085333
KMTC01,I,8716.62416,19.548,0.053,19.54491286737342,0.06407965282303542
KMTC01,I,8716.64091,19.578,0.053,19.581290511135396,0.0644571661088403
KMTC01,I,8716.65787,19.472,0.048,19.453675794048223,0.05722564396999881
KMTC01,I,8716.68673,19.529,0.058,19.521982590620578,0.06987151554163869
KMTC01,I,8716.70072,19.537,0.066,19.531627333626716,0.0796295025297528
KMTC01,I,8716.71472,19.5,0.065,19.48714114595952,0.07788412562260189
KMTC01,I,8717.47936,19.46,0.056,19.439384501352695,0.06662250546366758
KMTC01,I,8717.49619,19.476,0.052,19.45844628896881,0.06203845773493533
KMTC01,I,8717.51304,19.537,0.051,19.531627333626716,0.061531888318445326
KMTC01,I,8717.53322,19.494,0.05,19.479955769495042,0.059845492546334526
KMTC01,I,8717.56153,19.554,0.047,19.552171368943053,0.056891258253148884
KMTC01,I,8717.57821,19.495,0.046,19.48115278792862,0.05506784488480581
KMTC01,I,8717.59492,19.564,0.047,19.56428767468674,0.05700225824825355
KMTC01,I,8717.66594,19.486,0.056,19.470387413299704,0.06693020048342081
KMTC01,I,8717.68279,19.421,0.062,19.393142182817382,0.07327025385153459
KMTC01,I,8717.69429,19.44,0.064,19.41563196982677,0.0758773046867589
KMTC01,I,8717.70788,19.093,0.052,19.014864898200933,0.05867166818423557
KMTC01,I,8718.48983,19.541,0.058,19.53645520310108,0.07003081948149371
KMTC01,I,8718.50858,19.499,0.06,19.485943037971584,0.07187992232710104
KMTC01,I,8718.52926,19.509,0.056,19.497933995595638,0.06721106216788333
KMTC01,I,8718.54602,19.467,0.054,19.44771742196876,0.06432204775974139
KMTC01,I,8718.56266,19.268,0.048,19.214505881198722,0.055401653077605514
KMTC01,I,8718.59034,19.464,0.052,19.444144917354556,0.0619070977070763
KMTC01,I,8718.60994,19.387,0.053,19.353074476331702,0.062285190015493916
KMTC01,I,8718.62661,19.463,0.052,19.442954500654732,0.061896241376094605
KMTC01,I,8718.64349,19.606,0.063,19.615439456224973,0.07705404913422323
KMTC01,I,8718.66092,19.429,0.06,19.402602761847923,0.07100214820187369
KMTC01,I,8718.67799,19.542,0.066,19.53766274641175,0.07970547745909423
KMTC01,I,8718.69613,19.534,0.066,19.52800884209497,0.07958415436164734
KMTC01,I,8718.71362,19.595,0.077,19.602000704334927,0.0939658702960149
KMTC01,I,8719.50153,19.393,0.064,19.3601290517093,0.07528539411243247
KMTC01,I,8719.51881,19.271,0.056,19.217969223067573,0.06466285114314002
KMTC01,I,8719.53586,19.376,0.062,19.340158781738737,0.07273347472074079
KMTC01,I,8719.55437,19.228,0.051,19.168466899910516,0.05853775594081305
KMTC01,I,8719.57399,19.356,0.057,19.316733474419244,0.06665724792702413
KMTC01,I,8719.60545,19.447,0.06,19.42393602960984,0.07122046351282071
KMTC01,I,8719.62429,19.369,0.058,19.331951507417585,0.06796537697679729
KMTC01,I,8719.64092,19.18,0.051,19.11354916019268,0.058165969836444696
KMTC01,I,8719.65757,19.476,0.06,19.45844628896881,0.0715828358480023
KMTC01,I,8719.67659,19.385,0.054,19.35072447074203,0.06343992804005645
KMTC01,I,8719.69535,19.507,0.061,19.495534042743778,0.07318508569144141
KMTC01,I,8719.71013,19.499,0.071,19.485943037971584,0.08505790808706955
KMTC01,I,8720.58148,19.475,0.047,19.45725334772331,0.056063257782306
KMTC01,I,8720.59834,19.642,0.066,19.65963582623786,0.08133498662845977
KMTC01,I,8720.61499,19.503,0.048,19.490736783564824,0.05754599244672518
KMTC01,I,8720.63205,19.435,0.059,19.409706583195412,0.06988979691215946
KMTC01,I,8721.49111,19.532,0.052,19.52559765782702,0.0626789251466579
KMTC01,I,8721.50908,19.524,0.052,19.515962016787253,0.06258457162116429
KMTC01,I,8721.52582,19.436,0.051,19.410891256754194,0.06042349087583692
KMTC01,I,8721.54227,19.496,0.054,19.482350023713504,0.06465660589507785
KMTC01,I,8721.5588,19.269,0.049,19.215660164299837,0.05656389134058755
KMTC01,I,8721.57516,19.587,0.061,19.59224591340371,0.07432027944526588
KMTC01,I,8721.60248,19.417,0.046,19.38841664988354,0.05432548662076775
KMTC01,I,8721.61948,19.447,0.054,19.42393602960984,0.06409841716153863
